index,City,City_Tier,Date,Year,Month,Quarter,Weekday,Is_Weekend,Festive_Season,Card_Type,Exp_Type,Gender,Amount,Amount_Bucket
221,"Greater Mumbai, India",Metro,2015-05-09,2015,5,2015Q2,Saturday,True,False,Silver,Bills,F,334116.0,Very High
222,"Delhi, India",Metro,2014-06-07,2014,6,2014Q2,Saturday,True,False,Silver,Bills,F,772360.0,Very High
223,"Ahmedabad, India",Metro,2014-11-26,2014,11,2014Q4,Wednesday,False,True,Gold,Bills,F,580796.0,Very High
224,"Greater Mumbai, India",Metro,2014-10-21,2014,10,2014Q4,Tuesday,False,True,Silver,Bills,F,855465.0,Very High
225,"Greater Mumbai, India",Metro,2014-06-15,2014,6,2014Q2,Sunday,True,False,Gold,Bills,F,978989.0,Very High
226,"Ahmedabad, India",Metro,2015-04-25,2015,4,2015Q2,Saturday,True,False,Gold,Bills,F,451874.0,Very High
227,"Ahmedabad, India",Metro,2014-09-07,2014,9,2014Q3,Sunday,True,False,Silver,Bills,F,670750.0,Very High
228,"Bengaluru, India",Metro,2015-05-19,2015,5,2015Q2,Tuesday,False,False,Signature,Bills,F,977951.0,Very High
229,"Delhi, India",Metro,2014-02-23,2014,2,2014Q1,Sunday,True,False,Platinum,Bills,F,403466.0,Very High
230,"Delhi, India",Metro,2013-10-28,2013,10,2013Q4,Monday,False,True,Signature,Bills,F,861177.0,Very High
231,"Ahmedabad, India",Metro,2014-12-17,2014,12,2014Q4,Wednesday,False,False,Gold,Bills,F,528612.0,Very High
232,"Ahmedabad, India",Metro,2014-12-04,2014,12,2014Q4,Thursday,False,False,Signature,Bills,F,339670.0,Very High
233,"Delhi, India",Metro,2013-11-18,2013,11,2013Q4,Monday,False,True,Signature,Bills,F,963751.0,Very High
234,"Ahmedabad, India",Metro,2014-11-30,2014,11,2014Q4,Sunday,True,True,Gold,Bills,F,761930.0,Very High
235,"Ahmedabad, India",Metro,2014-08-21,2014,8,2014Q3,Thursday,False,False,Signature,Bills,F,852806.0,Very High
236,"Delhi, India",Metro,2014-05-25,2014,5,2014Q2,Sunday,True,False,Signature,Bills,F,207755.0,High
237,"Greater Mumbai, India",Metro,2015-04-19,2015,4,2015Q2,Sunday,True,False,Gold,Bills,F,489540.0,Very High
238,"Ahmedabad, India",Metro,2014-03-25,2014,3,2014Q1,Tuesday,False,False,Silver,Bills,F,274395.0,Very High
239,"Bengaluru, India",Metro,2014-02-11,2014,2,2014Q1,Tuesday,False,False,Platinum,Bills,F,566945.0,Very High
240,"Ahmedabad, India",Metro,2014-12-09,2014,12,2014Q4,Tuesday,False,False,Gold,Bills,F,705690.0,Very High
241,"Bengaluru, India",Metro,2014-03-25,2014,3,2014Q1,Tuesday,False,False,Gold,Bills,F,894888.0,Very High
242,"Greater Mumbai, India",Metro,2014-01-02,2014,1,2014Q1,Thursday,False,False,Platinum,Bills,F,811899.0,Very High
243,"Greater Mumbai, India",Metro,2014-12-25,2014,12,2014Q4,Thursday,False,False,Silver,Bills,F,677645.0,Very High
244,"Greater Mumbai, India",Metro,2014-10-16,2014,10,2014Q4,Thursday,False,True,Platinum,Bills,F,326162.0,Very High
245,"Delhi, India",Metro,2015-04-19,2015,4,2015Q2,Sunday,True,False,Platinum,Bills,F,316946.0,Very High
246,"Delhi, India",Metro,2014-01-20,2014,1,2014Q1,Monday,False,False,Platinum,Bills,F,622373.0,Very High
247,"Bengaluru, India",Metro,2014-05-10,2014,5,2014Q2,Saturday,True,False,Signature,Bills,F,640653.0,Very High
248,"Ahmedabad, India",Metro,2015-01-09,2015,1,2015Q1,Friday,False,False,Signature,Bills,F,745493.0,Very High
249,"Delhi, India",Metro,2013-10-31,2013,10,2013Q4,Thursday,False,True,Gold,Bills,F,868021.0,Very High
250,"Delhi, India",Metro,2014-11-28,2014,11,2014Q4,Friday,False,True,Platinum,Bills,F,284923.0,Very High
251,"Bengaluru, India",Metro,2014-07-21,2014,7,2014Q3,Monday,False,False,Platinum,Bills,F,814422.0,Very High
252,"Bengaluru, India",Metro,2015-04-22,2015,4,2015Q2,Wednesday,False,False,Gold,Bills,F,599741.0,Very High
253,"Ahmedabad, India",Metro,2014-06-10,2014,6,2014Q2,Tuesday,False,False,Platinum,Bills,F,804560.0,Very High
254,"Ahmedabad, India",Metro,2015-04-17,2015,4,2015Q2,Friday,False,False,Gold,Bills,F,996291.0,Very High
255,"Ahmedabad, India",Metro,2013-11-09,2013,11,2013Q4,Saturday,True,True,Platinum,Bills,F,477553.0,Very High
256,"Delhi, India",Metro,2015-01-02,2015,1,2015Q1,Friday,False,False,Gold,Bills,F,216028.0,High
257,"Greater Mumbai, India",Metro,2015-03-10,2015,3,2015Q1,Tuesday,False,False,Signature,Bills,F,275427.0,Very High
258,"Delhi, India",Metro,2013-12-22,2013,12,2013Q4,Sunday,True,False,Silver,Bills,F,722048.0,Very High
259,"Delhi, India",Metro,2015-02-14,2015,2,2015Q1,Saturday,True,False,Silver,Bills,F,292365.0,Very High
260,"Ahmedabad, India",Metro,2015-01-30,2015,1,2015Q1,Friday,False,False,Silver,Bills,F,400393.0,Very High
261,"Greater Mumbai, India",Metro,2014-04-01,2014,4,2014Q2,Tuesday,False,False,Platinum,Bills,F,219720.0,High
262,"Delhi, India",Metro,2015-02-15,2015,2,2015Q1,Sunday,True,False,Signature,Bills,F,981404.0,Very High
263,"Bengaluru, India",Metro,2014-11-24,2014,11,2014Q4,Monday,False,True,Signature,Bills,F,639670.0,Very High
264,"Bengaluru, India",Metro,2014-08-07,2014,8,2014Q3,Thursday,False,False,Gold,Bills,F,814333.0,Very High
265,"Ahmedabad, India",Metro,2013-10-17,2013,10,2013Q4,Thursday,False,True,Gold,Bills,F,569582.0,Very High
266,"Ahmedabad, India",Metro,2014-05-25,2014,5,2014Q2,Sunday,True,False,Gold,Bills,F,954111.0,Very High
267,"Ahmedabad, India",Metro,2014-05-16,2014,5,2014Q2,Friday,False,False,Gold,Bills,F,635267.0,Very High
268,"Delhi, India",Metro,2013-10-11,2013,10,2013Q4,Friday,False,True,Gold,Bills,F,393651.0,Very High
269,"Ahmedabad, India",Metro,2014-06-02,2014,6,2014Q2,Monday,False,False,Platinum,Bills,F,572306.0,Very High
270,"Ahmedabad, India",Metro,2014-08-06,2014,8,2014Q3,Wednesday,False,False,Silver,Bills,F,407647.0,Very High
271,"Greater Mumbai, India",Metro,2015-01-26,2015,1,2015Q1,Monday,False,False,Gold,Bills,F,734396.0,Very High
272,"Delhi, India",Metro,2015-03-02,2015,3,2015Q1,Monday,False,False,Platinum,Bills,F,224414.0,High
273,"Ahmedabad, India",Metro,2014-09-10,2014,9,2014Q3,Wednesday,False,False,Signature,Bills,F,203194.0,High
274,"Greater Mumbai, India",Metro,2015-01-22,2015,1,2015Q1,Thursday,False,False,Gold,Bills,F,250410.0,Very High
275,"Delhi, India",Metro,2015-04-04,2015,4,2015Q2,Saturday,True,False,Silver,Bills,F,830697.0,Very High
276,"Greater Mumbai, India",Metro,2014-05-16,2014,5,2014Q2,Friday,False,False,Platinum,Bills,F,790800.0,Very High
277,"Greater Mumbai, India",Metro,2014-02-22,2014,2,2014Q1,Saturday,True,False,Silver,Bills,F,638570.0,Very High
278,"Greater Mumbai, India",Metro,2014-08-13,2014,8,2014Q3,Wednesday,False,False,Silver,Bills,F,380409.0,Very High
279,"Greater Mumbai, India",Metro,2014-04-01,2014,4,2014Q2,Tuesday,False,False,Gold,Bills,F,601631.0,Very High
280,"Ahmedabad, India",Metro,2014-01-08,2014,1,2014Q1,Wednesday,False,False,Gold,Bills,F,690534.0,Very High
281,"Ahmedabad, India",Metro,2015-03-05,2015,3,2015Q1,Thursday,False,False,Silver,Bills,F,423661.0,Very High
282,"Greater Mumbai, India",Metro,2014-12-08,2014,12,2014Q4,Monday,False,False,Silver,Bills,F,936294.0,Very High
283,"Bengaluru, India",Metro,2014-11-29,2014,11,2014Q4,Saturday,True,True,Platinum,Bills,F,537050.0,Very High
284,"Delhi, India",Metro,2015-03-08,2015,3,2015Q1,Sunday,True,False,Silver,Bills,F,899343.0,Very High
285,"Greater Mumbai, India",Metro,2013-11-25,2013,11,2013Q4,Monday,False,True,Platinum,Bills,F,834691.0,Very High
286,"Ahmedabad, India",Metro,2015-04-13,2015,4,2015Q2,Monday,False,False,Silver,Bills,F,240216.0,Very High
287,"Greater Mumbai, India",Metro,2014-04-15,2014,4,2014Q2,Tuesday,False,False,Signature,Bills,F,424370.0,Very High
288,"Delhi, India",Metro,2015-02-13,2015,2,2015Q1,Friday,False,False,Silver,Bills,F,593991.0,Very High
289,"Greater Mumbai, India",Metro,2014-10-02,2014,10,2014Q4,Thursday,False,True,Signature,Bills,F,768467.0,Very High
290,"Delhi, India",Metro,2015-02-07,2015,2,2015Q1,Saturday,True,False,Gold,Bills,F,781959.0,Very High
291,"Bengaluru, India",Metro,2014-12-27,2014,12,2014Q4,Saturday,True,False,Platinum,Bills,F,553907.0,Very High
292,"Bengaluru, India",Metro,2014-08-04,2014,8,2014Q3,Monday,False,False,Platinum,Bills,F,308622.0,Very High
293,"Greater Mumbai, India",Metro,2015-05-05,2015,5,2015Q2,Tuesday,False,False,Signature,Bills,F,912334.0,Very High
294,"Delhi, India",Metro,2015-01-28,2015,1,2015Q1,Wednesday,False,False,Silver,Bills,F,586474.0,Very High
295,"Delhi, India",Metro,2014-04-06,2014,4,2014Q2,Sunday,True,False,Gold,Bills,F,521237.0,Very High
296,"Delhi, India",Metro,2013-10-30,2013,10,2013Q4,Wednesday,False,True,Signature,Bills,F,446266.0,Very High
297,"Greater Mumbai, India",Metro,2014-09-30,2014,9,2014Q3,Tuesday,False,False,Platinum,Bills,F,511168.0,Very High
298,"Bengaluru, India",Metro,2013-12-28,2013,12,2013Q4,Saturday,True,False,Signature,Bills,F,608438.0,Very High
299,"Delhi, India",Metro,2014-10-18,2014,10,2014Q4,Saturday,True,True,Gold,Bills,F,973519.0,Very High
300,"Delhi, India",Metro,2014-11-28,2014,11,2014Q4,Friday,False,True,Platinum,Bills,F,688577.0,Very High
301,"Bengaluru, India",Metro,2014-05-12,2014,5,2014Q2,Monday,False,False,Silver,Bills,F,686619.0,Very High
302,"Greater Mumbai, India",Metro,2014-11-06,2014,11,2014Q4,Thursday,False,True,Signature,Bills,F,255982.0,Very High
303,"Greater Mumbai, India",Metro,2014-03-02,2014,3,2014Q1,Sunday,True,False,Signature,Bills,F,464656.0,Very High
304,"Delhi, India",Metro,2015-04-19,2015,4,2015Q2,Sunday,True,False,Signature,Bills,F,212319.0,High
305,"Greater Mumbai, India",Metro,2015-04-18,2015,4,2015Q2,Saturday,True,False,Platinum,Bills,F,307563.0,Very High
306,"Delhi, India",Metro,2015-04-15,2015,4,2015Q2,Wednesday,False,False,Silver,Bills,F,407564.0,Very High
307,"Bengaluru, India",Metro,2014-10-12,2014,10,2014Q4,Sunday,True,True,Signature,Bills,F,331349.0,Very High
308,"Delhi, India",Metro,2015-04-14,2015,4,2015Q2,Tuesday,False,False,Silver,Bills,F,391325.0,Very High
309,"Ahmedabad, India",Metro,2014-10-07,2014,10,2014Q4,Tuesday,False,True,Silver,Bills,F,530244.0,Very High
310,"Greater Mumbai, India",Metro,2014-04-16,2014,4,2014Q2,Wednesday,False,False,Signature,Bills,F,668736.0,Very High
311,"Bengaluru, India",Metro,2014-12-03,2014,12,2014Q4,Wednesday,False,False,Gold,Bills,F,517448.0,Very High
312,"Ahmedabad, India",Metro,2014-08-03,2014,8,2014Q3,Sunday,True,False,Platinum,Bills,F,788531.0,Very High
313,"Ahmedabad, India",Metro,2014-03-17,2014,3,2014Q1,Monday,False,False,Gold,Bills,F,474729.0,Very High
314,"Bengaluru, India",Metro,2015-01-16,2015,1,2015Q1,Friday,False,False,Platinum,Bills,F,590841.0,Very High
315,"Greater Mumbai, India",Metro,2014-01-05,2014,1,2014Q1,Sunday,True,False,Platinum,Bills,F,608427.0,Very High
316,"Delhi, India",Metro,2015-05-02,2015,5,2015Q2,Saturday,True,False,Silver,Bills,F,719835.0,Very High
317,"Delhi, India",Metro,2013-12-30,2013,12,2013Q4,Monday,False,False,Signature,Bills,F,375139.0,Very High
318,"Bengaluru, India",Metro,2014-05-19,2014,5,2014Q2,Monday,False,False,Platinum,Bills,F,229589.0,Very High
319,"Bengaluru, India",Metro,2014-07-05,2014,7,2014Q3,Saturday,True,False,Signature,Bills,F,376453.0,Very High
320,"Delhi, India",Metro,2013-10-10,2013,10,2013Q4,Thursday,False,True,Signature,Bills,F,360009.0,Very High
321,"Ahmedabad, India",Metro,2014-08-03,2014,8,2014Q3,Sunday,True,False,Signature,Bills,F,770346.0,Very High
322,"Greater Mumbai, India",Metro,2015-05-23,2015,5,2015Q2,Saturday,True,False,Signature,Bills,F,489043.0,Very High
323,"Bengaluru, India",Metro,2014-11-11,2014,11,2014Q4,Tuesday,False,True,Platinum,Bills,F,503037.0,Very High
324,"Greater Mumbai, India",Metro,2014-01-11,2014,1,2014Q1,Saturday,True,False,Platinum,Bills,F,731261.0,Very High
325,"Ahmedabad, India",Metro,2014-02-14,2014,2,2014Q1,Friday,False,False,Signature,Bills,F,262755.0,Very High
326,"Greater Mumbai, India",Metro,2014-07-16,2014,7,2014Q3,Wednesday,False,False,Gold,Bills,F,825475.0,Very High
327,"Greater Mumbai, India",Metro,2014-02-24,2014,2,2014Q1,Monday,False,False,Platinum,Bills,F,922630.0,Very High
328,"Delhi, India",Metro,2014-09-25,2014,9,2014Q3,Thursday,False,False,Gold,Bills,F,752172.0,Very High
329,"Ahmedabad, India",Metro,2014-06-11,2014,6,2014Q2,Wednesday,False,False,Gold,Bills,F,418009.0,Very High
330,"Delhi, India",Metro,2014-06-07,2014,6,2014Q2,Saturday,True,False,Signature,Bills,F,994537.0,Very High
331,"Greater Mumbai, India",Metro,2014-08-02,2014,8,2014Q3,Saturday,True,False,Silver,Bills,F,922206.0,Very High
332,"Greater Mumbai, India",Metro,2014-05-21,2014,5,2014Q2,Wednesday,False,False,Signature,Bills,F,389097.0,Very High
333,"Bengaluru, India",Metro,2015-04-04,2015,4,2015Q2,Saturday,True,False,Signature,Bills,F,880778.0,Very High
334,"Greater Mumbai, India",Metro,2015-03-03,2015,3,2015Q1,Tuesday,False,False,Gold,Bills,F,327971.0,Very High
335,"Bengaluru, India",Metro,2014-03-02,2014,3,2014Q1,Sunday,True,False,Signature,Bills,F,689201.0,Very High
336,"Bengaluru, India",Metro,2015-05-17,2015,5,2015Q2,Sunday,True,False,Silver,Bills,F,792440.0,Very High
337,"Bengaluru, India",Metro,2015-03-17,2015,3,2015Q1,Tuesday,False,False,Signature,Bills,F,602222.0,Very High
338,"Ahmedabad, India",Metro,2014-09-03,2014,9,2014Q3,Wednesday,False,False,Platinum,Bills,F,502399.0,Very High
339,"Ahmedabad, India",Metro,2014-03-17,2014,3,2014Q1,Monday,False,False,Silver,Bills,F,272804.0,Very High
340,"Bengaluru, India",Metro,2014-06-06,2014,6,2014Q2,Friday,False,False,Platinum,Bills,F,613280.0,Very High
341,"Delhi, India",Metro,2014-10-17,2014,10,2014Q4,Friday,False,True,Signature,Bills,F,876491.0,Very High
342,"Bengaluru, India",Metro,2014-02-25,2014,2,2014Q1,Tuesday,False,False,Silver,Bills,F,820217.0,Very High
343,"Greater Mumbai, India",Metro,2014-09-06,2014,9,2014Q3,Saturday,True,False,Signature,Bills,F,994184.0,Very High
344,"Ahmedabad, India",Metro,2013-12-07,2013,12,2013Q4,Saturday,True,False,Platinum,Bills,F,515263.0,Very High
345,"Ahmedabad, India",Metro,2014-08-28,2014,8,2014Q3,Thursday,False,False,Signature,Bills,F,338527.0,Very High
346,"Ahmedabad, India",Metro,2014-06-16,2014,6,2014Q2,Monday,False,False,Silver,Bills,F,934683.0,Very High
347,"Ahmedabad, India",Metro,2014-07-07,2014,7,2014Q3,Monday,False,False,Signature,Bills,F,454570.0,Very High
348,"Greater Mumbai, India",Metro,2015-01-28,2015,1,2015Q1,Wednesday,False,False,Gold,Bills,F,654519.0,Very High
349,"Ahmedabad, India",Metro,2014-06-12,2014,6,2014Q2,Thursday,False,False,Gold,Bills,F,958047.0,Very High
350,"Bengaluru, India",Metro,2013-11-03,2013,11,2013Q4,Sunday,True,True,Silver,Bills,F,465281.0,Very High
351,"Ahmedabad, India",Metro,2013-12-31,2013,12,2013Q4,Tuesday,False,False,Signature,Bills,F,653161.0,Very High
352,"Ahmedabad, India",Metro,2014-04-14,2014,4,2014Q2,Monday,False,False,Gold,Bills,F,307350.0,Very High
353,"Greater Mumbai, India",Metro,2014-08-27,2014,8,2014Q3,Wednesday,False,False,Silver,Bills,F,41002.0,Low
354,"Bengaluru, India",Metro,2014-01-03,2014,1,2014Q1,Friday,False,False,Silver,Bills,F,34743.0,Low
355,"Bengaluru, India",Metro,2014-09-26,2014,9,2014Q3,Friday,False,False,Signature,Bills,F,195589.0,High
356,"Bengaluru, India",Metro,2014-03-10,2014,3,2014Q1,Monday,False,False,Signature,Bills,F,204735.0,High
357,"Ahmedabad, India",Metro,2014-05-14,2014,5,2014Q2,Wednesday,False,False,Signature,Bills,F,118112.0,Medium
358,"Greater Mumbai, India",Metro,2013-12-12,2013,12,2013Q4,Thursday,False,False,Platinum,Bills,F,61572.0,Low
359,"Delhi, India",Metro,2015-02-25,2015,2,2015Q1,Wednesday,False,False,Gold,Bills,F,274938.0,Very High
360,"Greater Mumbai, India",Metro,2014-02-21,2014,2,2014Q1,Friday,False,False,Signature,Bills,F,43854.0,Low
361,"Delhi, India",Metro,2014-04-27,2014,4,2014Q2,Sunday,True,False,Gold,Bills,F,8798.0,Low
362,"Greater Mumbai, India",Metro,2015-05-08,2015,5,2015Q2,Friday,False,False,Gold,Bills,F,192241.0,High
363,"Bengaluru, India",Metro,2014-04-10,2014,4,2014Q2,Thursday,False,False,Silver,Bills,F,128164.0,Medium
364,"Delhi, India",Metro,2014-04-28,2014,4,2014Q2,Monday,False,False,Signature,Bills,F,249061.0,Very High
365,"Greater Mumbai, India",Metro,2014-01-29,2014,1,2014Q1,Wednesday,False,False,Gold,Bills,F,275283.0,Very High
366,"Greater Mumbai, India",Metro,2014-01-03,2014,1,2014Q1,Friday,False,False,Platinum,Bills,F,172194.0,High
367,"Ahmedabad, India",Metro,2015-05-13,2015,5,2015Q2,Wednesday,False,False,Gold,Bills,F,13162.0,Low
368,"Bengaluru, India",Metro,2015-02-05,2015,2,2015Q1,Thursday,False,False,Platinum,Bills,F,3427.0,Low
369,"Bengaluru, India",Metro,2015-01-07,2015,1,2015Q1,Wednesday,False,False,Gold,Bills,F,171374.0,High
370,"Delhi, India",Metro,2015-02-19,2015,2,2015Q1,Thursday,False,False,Signature,Bills,F,286251.0,Very High
371,"Ahmedabad, India",Metro,2014-10-19,2014,10,2014Q4,Sunday,True,True,Platinum,Bills,F,123417.0,Medium
372,"Delhi, India",Metro,2013-12-03,2013,12,2013Q4,Tuesday,False,False,Silver,Bills,F,81088.0,Medium
373,"Ahmedabad, India",Metro,2014-10-26,2014,10,2014Q4,Sunday,True,True,Signature,Bills,F,64113.0,Low
374,"Bengaluru, India",Metro,2014-03-27,2014,3,2014Q1,Thursday,False,False,Platinum,Bills,F,54374.0,Low
375,"Ahmedabad, India",Metro,2015-03-18,2015,3,2015Q1,Wednesday,False,False,Signature,Bills,F,175515.0,High
376,"Delhi, India",Metro,2013-11-25,2013,11,2013Q4,Monday,False,True,Gold,Bills,F,78773.0,Medium
377,"Bengaluru, India",Metro,2014-06-25,2014,6,2014Q2,Wednesday,False,False,Signature,Bills,F,143515.0,Medium
378,"Delhi, India",Metro,2014-11-22,2014,11,2014Q4,Saturday,True,True,Silver,Bills,F,263613.0,Very High
379,"Greater Mumbai, India",Metro,2015-04-22,2015,4,2015Q2,Wednesday,False,False,Platinum,Bills,F,265434.0,Very High
380,"Delhi, India",Metro,2014-06-03,2014,6,2014Q2,Tuesday,False,False,Signature,Bills,F,87839.0,Medium
381,"Delhi, India",Metro,2014-06-16,2014,6,2014Q2,Monday,False,False,Signature,Bills,F,60905.0,Low
382,"Delhi, India",Metro,2015-04-09,2015,4,2015Q2,Thursday,False,False,Platinum,Bills,F,199726.0,High
383,"Delhi, India",Metro,2015-01-20,2015,1,2015Q1,Tuesday,False,False,Silver,Bills,F,267896.0,Very High
384,"Ahmedabad, India",Metro,2013-12-31,2013,12,2013Q4,Tuesday,False,False,Gold,Bills,F,198937.0,High
385,"Greater Mumbai, India",Metro,2014-10-02,2014,10,2014Q4,Thursday,False,True,Gold,Bills,F,90745.0,Medium
386,"Greater Mumbai, India",Metro,2014-07-24,2014,7,2014Q3,Thursday,False,False,Silver,Bills,F,86676.0,Medium
387,"Greater Mumbai, India",Metro,2015-05-08,2015,5,2015Q2,Friday,False,False,Platinum,Bills,F,163574.0,High
388,"Greater Mumbai, India",Metro,2015-04-27,2015,4,2015Q2,Monday,False,False,Signature,Bills,F,2138.0,Low
389,"Bengaluru, India",Metro,2014-06-11,2014,6,2014Q2,Wednesday,False,False,Silver,Bills,F,253749.0,Very High
390,"Delhi, India",Metro,2014-06-06,2014,6,2014Q2,Friday,False,False,Platinum,Bills,F,60187.0,Low
391,"Bengaluru, India",Metro,2015-03-03,2015,3,2015Q1,Tuesday,False,False,Platinum,Bills,F,15566.0,Low
392,"Greater Mumbai, India",Metro,2014-07-11,2014,7,2014Q3,Friday,False,False,Signature,Bills,F,242144.0,Very High
393,"Delhi, India",Metro,2014-03-17,2014,3,2014Q1,Monday,False,False,Platinum,Bills,F,114049.0,Medium
394,"Bengaluru, India",Metro,2014-03-17,2014,3,2014Q1,Monday,False,False,Gold,Bills,F,100992.0,Medium
395,"Delhi, India",Metro,2014-03-03,2014,3,2014Q1,Monday,False,False,Silver,Bills,F,173017.0,High
396,"Greater Mumbai, India",Metro,2014-06-07,2014,6,2014Q2,Saturday,True,False,Gold,Bills,F,279567.0,Very High
397,"Delhi, India",Metro,2013-12-28,2013,12,2013Q4,Saturday,True,False,Signature,Bills,F,25016.0,Low
398,"Delhi, India",Metro,2013-11-11,2013,11,2013Q4,Monday,False,True,Silver,Bills,F,157982.0,High
399,"Bengaluru, India",Metro,2014-05-17,2014,5,2014Q2,Saturday,True,False,Signature,Bills,F,240387.0,Very High
400,"Delhi, India",Metro,2014-08-31,2014,8,2014Q3,Sunday,True,False,Platinum,Bills,F,134030.0,Medium
401,"Bengaluru, India",Metro,2015-01-26,2015,1,2015Q1,Monday,False,False,Gold,Bills,F,108651.0,Medium
402,"Delhi, India",Metro,2014-01-17,2014,1,2014Q1,Friday,False,False,Gold,Bills,F,138617.0,Medium
403,"Bengaluru, India",Metro,2014-01-27,2014,1,2014Q1,Monday,False,False,Signature,Bills,F,98963.0,Medium
404,"Delhi, India",Metro,2013-12-24,2013,12,2013Q4,Tuesday,False,False,Silver,Bills,F,25486.0,Low
405,"Delhi, India",Metro,2015-03-03,2015,3,2015Q1,Tuesday,False,False,Gold,Bills,F,231140.0,Very High
406,"Ahmedabad, India",Metro,2013-10-22,2013,10,2013Q4,Tuesday,False,True,Gold,Bills,F,20032.0,Low
407,"Greater Mumbai, India",Metro,2015-01-14,2015,1,2015Q1,Wednesday,False,False,Gold,Bills,F,293938.0,Very High
408,"Delhi, India",Metro,2014-01-11,2014,1,2014Q1,Saturday,True,False,Silver,Bills,F,88175.0,Medium
409,"Ahmedabad, India",Metro,2015-02-07,2015,2,2015Q1,Saturday,True,False,Platinum,Bills,F,105297.0,Medium
410,"Delhi, India",Metro,2013-10-08,2013,10,2013Q4,Tuesday,False,True,Platinum,Bills,F,129169.0,Medium
411,"Greater Mumbai, India",Metro,2014-08-14,2014,8,2014Q3,Thursday,False,False,Signature,Bills,F,172386.0,High
412,"Greater Mumbai, India",Metro,2015-05-09,2015,5,2015Q2,Saturday,True,False,Platinum,Bills,F,46369.0,Low
413,"Greater Mumbai, India",Metro,2014-04-02,2014,4,2014Q2,Wednesday,False,False,Silver,Bills,F,158636.0,High
414,"Delhi, India",Metro,2014-11-26,2014,11,2014Q4,Wednesday,False,True,Signature,Bills,F,87219.0,Medium
415,"Delhi, India",Metro,2014-11-16,2014,11,2014Q4,Sunday,True,True,Gold,Bills,F,183445.0,High
416,"Bengaluru, India",Metro,2014-06-27,2014,6,2014Q2,Friday,False,False,Silver,Bills,F,147977.0,Medium
